date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-19,WNBA,TOR@CON,TOR,Marina Mabrey,START,ACTIVE,AST,OVER,,2,1,1,1,3.2,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Marina Mabrey,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Julie Allemand,START,ACTIVE,PTS,OVER,,5.5,4,1.5,1.5,5.5,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Julie Allemand,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Julie Allemand,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Maria Conde,START,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Laura Juskaite,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Laura Juskaite,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Kia Nurse,START,ACTIVE,PTS,OVER,,6.7,5,1.7,1.5,8.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Kia Nurse,START,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Kia Nurse,START,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Isabelle Harrison,BENCH,ACTIVE,REB,OVER,,3,2,1,1,4.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Isabelle Harrison,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Isabelle Harrison,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Temi Fagbenle,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,TOR,Teonni Key,BENCH,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.3,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Brittney Griner,START,ACTIVE,PTS,OVER,,9.9,8,1.9,1.5,16.7,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Brittney Griner,START,ACTIVE,REB,OVER,,4.1,3,1.1,1,7.1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Brittney Griner,START,ACTIVE,BLK,OVER,,1,0,1,0.5,2.4,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Leila Lacan,START,ACTIVE,PTS,OVER,,7.5,6,1.5,1.5,10.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Leila Lacan,START,ACTIVE,REB,OVER,,2.1,1,1.1,1,2.1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Leila Lacan,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Leila Lacan,START,ACTIVE,STL,OVER,,1.1,0,1.1,0.5,2.1,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Saniya Rivers,START,ACTIVE,PTS,OVER,,6.7,5,1.7,1.5,8.5,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Saniya Rivers,START,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Saniya Rivers,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.3,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Saniya Rivers,START,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aneesah Morrow,START,ACTIVE,PTS,OVER,,6.7,5,1.7,1.5,8.7,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aneesah Morrow,START,ACTIVE,REB,OVER,,4.4,3,1.4,1,7.8,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aneesah Morrow,START,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aneesah Morrow,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aneesah Morrow,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Charlisse Leger-Walker,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Charlisse Leger-Walker,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aaliyah Edwards,BENCH,ACTIVE,REB,OVER,,3,2,1,1,4.5,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aaliyah Edwards,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Aaliyah Edwards,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Diamond Miller,BENCH,ACTIVE,REB,OVER,,2.1,1,1.1,1,2.2,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Diamond Miller,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Diamond Miller,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Olivia Nelson-Ododa,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,TOR@CON,CON,Kennedy Burke,BENCH,ACTIVE,REB,OVER,,2,1,1,1,1.8,live_roster_api,,PENDING
