name,team,sport,stat,matchup,projection,line,edge,direction,reason
Aaron Judge,NYY,mlb,H,BAL@HOU,0.89,1.02,-0.13,UNDER,"Marginal +EV opportunity: Aaron Judge is projected for 0.9 H vs a line of 1.0, giving a UNDER edge of 0.13. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,HR,BAL@HOU,0.1,0.09,0.010000000000000009,OVER,Targeting Aaron Judge OVER 0.1 HR. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,RBI,BAL@HOU,0.64,0.72,-0.07999999999999996,UNDER,"Marginal +EV opportunity: Aaron Judge is projected for 0.6 RBI vs a line of 0.7, giving a UNDER edge of 0.08. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,R,BAL@HOU,0.5,0.55,-0.050000000000000044,UNDER,Aaron Judge shows UNDER value at 0.6 R. TC projection: 0.5 — edge: 0.05. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,SB,BAL@HOU,0.11,0.12,-0.009999999999999995,UNDER,"Marginal +EV opportunity: Aaron Judge is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.01. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,TB,BAL@HOU,1.61,1.78,-0.16999999999999993,UNDER,"Marginal +EV opportunity: Aaron Judge is projected for 1.6 TB vs a line of 1.8, giving a UNDER edge of 0.17. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,BB,BAL@HOU,0.39,0.42,-0.02999999999999997,UNDER,Aaron Judge shows UNDER value at 0.4 BB. TC projection: 0.4 — edge: 0.03. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,K,BAL@HOU,0.7,0.6,0.09999999999999998,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.7 K vs a line of 0.6, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,AVG,BAL@HOU,0.209,0.226,-0.017000000000000015,UNDER,"Marginal +EV opportunity: Aaron Judge is projected for 0.2 AVG vs a line of 0.2, giving a UNDER edge of 0.02. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,H,BAL@HOU,0.82,0.72,0.09999999999999998,OVER,Ronald Acuna shows OVER value at 0.7 H. TC projection: 0.8 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,HR,BAL@HOU,0.1,0.09,0.010000000000000009,OVER,Targeting Ronald Acuna OVER 0.1 HR. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,ATL,mlb,RBI,BAL@HOU,0.6,0.54,0.05999999999999994,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.6 RBI vs a line of 0.5, giving a OVER edge of 0.06. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,R,BAL@HOU,0.52,0.48,0.040000000000000036,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.5 R vs a line of 0.5, giving a OVER edge of 0.04. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,SB,BAL@HOU,0.11,0.09,0.020000000000000004,OVER,Ronald Acuna shows OVER value at 0.1 SB. TC projection: 0.1 — edge: 0.02. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,TB,BAL@HOU,1.96,2.09,-0.1299999999999999,UNDER,Ronald Acuna shows UNDER value at 2.1 TB. TC projection: 2.0 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,BB,BAL@HOU,0.46,0.51,-0.04999999999999999,UNDER,Ronald Acuna shows UNDER value at 0.5 BB. TC projection: 0.5 — edge: 0.05. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,K,BAL@HOU,0.7,0.8,-0.10000000000000009,UNDER,Ronald Acuna shows UNDER value at 0.8 K. TC projection: 0.7 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,AVG,BAL@HOU,0.255,0.291,-0.035999999999999976,UNDER,Targeting Ronald Acuna UNDER 0.3 AVG. Model projects 0.3 (0.04 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,H,BAL@HOU,0.91,0.83,0.08000000000000007,OVER,Jose Ramirez shows OVER value at 0.8 H. TC projection: 0.9 — edge: 0.08. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,HR,BAL@HOU,0.14,0.15,-0.009999999999999981,UNDER,Jose Ramirez shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.01. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,RBI,BAL@HOU,0.53,0.56,-0.030000000000000027,UNDER,Jose Ramirez shows UNDER value at 0.6 RBI. TC projection: 0.5 — edge: 0.03. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,R,BAL@HOU,0.56,0.59,-0.029999999999999916,UNDER,Targeting Jose Ramirez UNDER 0.6 R. Model projects 0.6 (0.03 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,SB,BAL@HOU,0.12,0.11,0.009999999999999995,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.1 SB vs a line of 0.1, giving a OVER edge of 0.01. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,TB,BAL@HOU,1.41,1.54,-0.13000000000000012,UNDER,Jose Ramirez shows UNDER value at 1.5 TB. TC projection: 1.4 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,BB,BAL@HOU,0.44,0.4,0.03999999999999998,OVER,Targeting Jose Ramirez OVER 0.4 BB. Model projects 0.4 (0.04 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,K,BAL@HOU,0.8,0.7,0.10000000000000009,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.8 K vs a line of 0.7, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,AVG,BAL@HOU,0.23,0.217,0.013000000000000012,OVER,Jose Ramirez shows OVER value at 0.2 AVG. TC projection: 0.2 — edge: 0.01. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,H,BAL@HOU,0.82,0.71,0.10999999999999999,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.8 H vs a line of 0.7, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,HR,BAL@HOU,0.11,0.1,0.009999999999999995,OVER,Targeting Corey Seager OVER 0.1 HR. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,RBI,BAL@HOU,0.59,0.52,0.06999999999999995,OVER,Corey Seager shows OVER value at 0.5 RBI. TC projection: 0.6 — edge: 0.07. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,R,BAL@HOU,0.6,0.64,-0.040000000000000036,UNDER,Corey Seager shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.04. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,SB,BAL@HOU,0.13,0.12,0.010000000000000009,OVER,Corey Seager shows OVER value at 0.1 SB. TC projection: 0.1 — edge: 0.01. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,TB,BAL@HOU,1.71,1.46,0.25,OVER,Targeting Corey Seager OVER 1.5 TB. Model projects 1.7 (0.25 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,BB,BAL@HOU,0.34,0.38,-0.03999999999999998,UNDER,"Marginal +EV opportunity: Corey Seager is projected for 0.3 BB vs a line of 0.4, giving a UNDER edge of 0.04. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,K,BAL@HOU,0.7,0.6,0.09999999999999998,OVER,Targeting Corey Seager OVER 0.6 K. Model projects 0.7 (0.10 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,AVG,BAL@HOU,0.254,0.234,0.01999999999999999,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.3 AVG vs a line of 0.2, giving a OVER edge of 0.02. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,H,BAL@HOU,0.81,0.77,0.040000000000000036,OVER,Targeting Mookie Betts OVER 0.8 H. Model projects 0.8 (0.04 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,HR,BAL@HOU,0.12,0.13,-0.010000000000000009,UNDER,Targeting Mookie Betts UNDER 0.1 HR. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,RBI,BAL@HOU,0.61,0.64,-0.030000000000000027,UNDER,"Marginal +EV opportunity: Mookie Betts is projected for 0.6 RBI vs a line of 0.6, giving a UNDER edge of 0.03. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,R,BAL@HOU,0.63,0.68,-0.050000000000000044,UNDER,"Marginal +EV opportunity: Mookie Betts is projected for 0.6 R vs a line of 0.7, giving a UNDER edge of 0.05. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,SB,BAL@HOU,0.1,0.11,-0.009999999999999995,UNDER,Targeting Mookie Betts UNDER 0.1 SB. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,TB,BAL@HOU,1.89,1.69,0.19999999999999996,OVER,Targeting Mookie Betts OVER 1.7 TB. Model projects 1.9 (0.20 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,BB,BAL@HOU,0.42,0.44,-0.020000000000000018,UNDER,Mookie Betts shows UNDER value at 0.4 BB. TC projection: 0.4 — edge: 0.02. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,K,BAL@HOU,0.9,1.0,-0.09999999999999998,UNDER,"Marginal +EV opportunity: Mookie Betts is projected for 0.9 K vs a line of 1.0, giving a UNDER edge of 0.10. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,AVG,BAL@HOU,0.252,0.232,0.01999999999999999,OVER,Targeting Mookie Betts OVER 0.2 AVG. Model projects 0.3 (0.02 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,H,BAL@HOU,1.13,1.05,0.07999999999999985,OVER,Targeting Bryce Harper OVER 1.1 H. Model projects 1.1 (0.08 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,HR,BAL@HOU,0.13,0.14,-0.010000000000000009,UNDER,Targeting Bryce Harper UNDER 0.1 HR. Model projects 0.1 (0.01 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,RBI,BAL@HOU,0.53,0.48,0.050000000000000044,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.5 RBI vs a line of 0.5, giving a OVER edge of 0.05. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,R,BAL@HOU,0.57,0.51,0.05999999999999994,OVER,Bryce Harper shows OVER value at 0.5 R. TC projection: 0.6 — edge: 0.06. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,PHI,mlb,SB,BAL@HOU,0.11,0.12,-0.009999999999999995,UNDER,"Marginal +EV opportunity: Bryce Harper is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.01. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,TB,BAL@HOU,1.46,1.54,-0.08000000000000007,UNDER,Targeting Bryce Harper UNDER 1.5 TB. Model projects 1.5 (0.08 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,BB,BAL@HOU,0.39,0.36,0.030000000000000027,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.4 BB vs a line of 0.4, giving a OVER edge of 0.03. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,K,BAL@HOU,0.8,0.7,0.10000000000000009,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.8 K vs a line of 0.7, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,AVG,BAL@HOU,0.294,0.328,-0.03400000000000003,UNDER,Bryce Harper shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.03. Marginal conviction based on usage rate and defensive matchup.
